rank_abs_lr_coef,gene_id,gene_id_base,gene_name,lr_coef,abs_lr_coef,direction_if_high,scaler_mean,scaler_scale
105,ENSG00000152580.8,ENSG00000152580,,-0.08335869854839052,0.08335869854839052,normal,0.9963322369982314,1.2292575125399259
106,ENSG00000077274.9,ENSG00000077274,,-0.08322665050933632,0.08322665050933632,normal,2.4536699827539654,2.0770561597544606
107,ENSG00000033100.16,ENSG00000033100,,0.08309507624761721,0.08309507624761721,tumor,5.375999302063316,0.8144333871338678
108,ENSG00000062716.13,ENSG00000062716,,0.08293648521356098,0.08293648521356098,tumor,6.0936540919390385,0.9844132204590015
109,ENSG00000152154.11,ENSG00000152154,,0.08263480686403846,0.08263480686403846,tumor,2.263928408996223,1.623187028707375
110,ENSG00000123352.18,ENSG00000123352,,0.0825723733064941,0.0825723733064941,tumor,3.758301578363583,0.8616821181853627
111,ENSG00000103495.14,ENSG00000103495,,0.08194106540717858,0.08194106540717858,tumor,3.5445558542631597,1.055905295589797
112,ENSG00000175445.17,ENSG00000175445,,0.08185051133654206,0.08185051133654206,tumor,3.6223057637047757,2.303788878262613
113,ENSG00000162073.14,ENSG00000162073,,0.0816475420641249,0.0816475420641249,tumor,2.7636943079900744,1.326133296453901
114,ENSG00000274523.5,ENSG00000274523,,0.08081193560984584,0.08081193560984584,tumor,5.444338002151679,0.583582097354024
115,ENSG00000135722.9,ENSG00000135722,,0.08080540578247676,0.08080540578247676,tumor,2.2256250437139697,0.8440726774050645
116,ENSG00000198624.13,ENSG00000198624,,-0.08068262991378407,0.08068262991378407,normal,4.330422082455047,1.3516070763610133
117,ENSG00000253250.3,ENSG00000253250,,-0.08018675911319519,0.08018675911319519,normal,1.4826504770550735,1.1730688259101134
118,ENSG00000178773.15,ENSG00000178773,,-0.08005534658723705,0.08005534658723705,normal,1.8949329980624203,1.525078791583818
119,ENSG00000180354.16,ENSG00000180354,,-0.08004964325332324,0.08004964325332324,normal,4.204383634625218,1.5170532557837137
120,ENSG00000005249.13,ENSG00000005249,,-0.08003600426364432,0.08003600426364432,normal,3.334098224544627,1.7786830739442518
121,ENSG00000175084.12,ENSG00000175084,,-0.07977657383049214,0.07977657383049214,normal,4.172031588115405,3.677169719677124
122,ENSG00000136378.15,ENSG00000136378,,0.07965642906482227,0.07965642906482227,tumor,1.8776617121585455,0.992488534253706
123,ENSG00000239672.8,ENSG00000239672,,0.07963040825394042,0.07963040825394042,tumor,3.7218030149910266,1.1238598487726885
124,ENSG00000159307.19,ENSG00000159307,,0.07955156775255595,0.07955156775255595,tumor,1.1896450758594144,1.1469242314346388
125,ENSG00000130518.17,ENSG00000130518,,-0.07934469266643294,0.07934469266643294,normal,1.6960607693748688,1.1255157651509813
126,ENSG00000163794.6,ENSG00000163794,,0.07908558391449666,0.07908558391449666,tumor,1.7727809920947397,0.9883117040535813
127,ENSG00000133800.9,ENSG00000133800,LYVE1,-0.07898049985011263,0.07898049985011263,normal,2.7797229254579614,1.855779930844234
128,ENSG00000150045.12,ENSG00000150045,,-0.07887283104603168,0.07887283104603168,normal,1.3346296184810467,0.9555813818492168
129,ENSG00000239382.10,ENSG00000239382,,0.0787609405917996,0.0787609405917996,tumor,0.8184645581096206,0.5051190468004102
130,ENSG00000263155.6,ENSG00000263155,,-0.07875294763317657,0.07875294763317657,normal,1.8798652919589547,1.437100647639742
131,ENSG00000100902.11,ENSG00000100902,,0.07836937526378417,0.07836937526378417,tumor,1.3828151213267477,0.6248173761482958
132,ENSG00000278619.5,ENSG00000278619,,0.078157896387211,0.078157896387211,tumor,3.6932914141931863,0.7798060683068705
133,ENSG00000204351.12,ENSG00000204351,,0.07795125829095714,0.07795125829095714,tumor,4.886354350904742,0.6297022184059237
134,ENSG00000189129.14,ENSG00000189129,,-0.07754996227794093,0.07754996227794093,normal,3.557718026261235,1.583441457391282
135,ENSG00000115902.11,ENSG00000115902,,0.07746372427171194,0.07746372427171194,tumor,4.09152354905362,1.3039833379081827
136,ENSG00000102878.17,ENSG00000102878,,0.07734209796071165,0.07734209796071165,tumor,3.0195721846079993,1.4235369466686163
137,ENSG00000007216.15,ENSG00000007216,,-0.07732512589234751,0.07732512589234751,normal,1.4111959261778668,1.9510344453438748
138,ENSG00000158445.10,ENSG00000158445,,-0.07728140452856022,0.07728140452856022,normal,0.664528767949933,0.8435131927930201
139,ENSG00000092051.17,ENSG00000092051,,-0.07721492007778785,0.07721492007778785,normal,1.0168751713740842,1.1534831715308473
140,ENSG00000106511.6,ENSG00000106511,,0.07692900850856838,0.07692900850856838,tumor,1.9060504576953992,1.552427666034068
141,ENSG00000105464.3,ENSG00000105464,,0.07685784288561451,0.07685784288561451,tumor,1.557427841502061,1.4595026430101308
142,ENSG00000237489.5,ENSG00000237489,,-0.07681399761165751,0.07681399761165751,normal,1.2903218948300248,0.5757503208737603
143,ENSG00000154678.18,ENSG00000154678,,0.07616709675976607,0.07616709675976607,tumor,1.0879778018418005,1.0592579093861225
144,ENSG00000106397.12,ENSG00000106397,PLOD3,0.07601214668942763,0.07601214668942763,tumor,5.444314226453489,0.9111560789371628
145,ENSG00000149948.14,ENSG00000149948,,0.07598832818965368,0.07598832818965368,tumor,0.842776930914142,1.3396873432831877
146,ENSG00000134917.10,ENSG00000134917,,-0.07591633289754966,0.07591633289754966,normal,1.5361524889326155,1.5054291184454867
147,ENSG00000151320.11,ENSG00000151320,,0.0759053008552342,0.0759053008552342,tumor,1.2372639763877207,0.8806101948496912
148,ENSG00000141582.15,ENSG00000141582,,0.07554843741142482,0.07554843741142482,tumor,5.006464412730254,0.9725548367568168
149,ENSG00000164896.20,ENSG00000164896,,0.07549082840910552,0.07549082840910552,tumor,5.780548085818901,0.6780909092687457
150,ENSG00000168874.13,ENSG00000168874,,-0.07500710719841885,0.07500710719841885,normal,2.4045643393101885,1.681454536030635
151,ENSG00000116741.8,ENSG00000116741,,-0.07443775974352038,0.07443775974352038,normal,5.5779374783211155,1.7021237698034142
152,ENSG00000069535.14,ENSG00000069535,,-0.07435137474670557,0.07435137474670557,normal,5.223894180384895,2.3767528345423536
153,ENSG00000049656.14,ENSG00000049656,,0.0742525466813756,0.0742525466813756,tumor,5.991103955063332,0.7616094598373763
154,ENSG00000198774.5,ENSG00000198774,,-0.07411103638302634,0.07411103638302634,normal,1.9522476002607663,1.34890420460804
155,ENSG00000139880.19,ENSG00000139880,,0.07368345363554211,0.07368345363554211,tumor,2.8008583355712924,1.0945758689068563
156,ENSG00000006327.14,ENSG00000006327,,0.0730744436799373,0.0730744436799373,tumor,6.248235892209052,1.5564268401558956
157,ENSG00000165072.10,ENSG00000165072,,-0.07248152008198966,0.07248152008198966,normal,2.339136945728815,1.7698532722683895
158,ENSG00000184489.12,ENSG00000184489,,0.0724639654439486,0.0724639654439486,tumor,5.099926938342087,1.3575343286280919
159,ENSG00000173825.7,ENSG00000173825,,-0.07221440858497302,0.07221440858497302,normal,0.9895609698742545,0.6408874415052939
160,ENSG00000137726.17,ENSG00000137726,,0.07217254089282059,0.07217254089282059,tumor,2.483315561400584,1.2895154649306342
161,ENSG00000134201.12,ENSG00000134201,,-0.072128571021587,0.072128571021587,normal,1.4985408742862256,1.3421527293470041
162,ENSG00000135144.7,ENSG00000135144,,-0.07202467334489569,0.07202467334489569,normal,2.4785686036834553,1.2626733570781499
163,ENSG00000197561.7,ENSG00000197561,,0.07196864803255425,0.07196864803255425,tumor,0.5968384879518931,0.7443453185055623
164,ENSG00000159176.14,ENSG00000159176,,-0.07186612593627677,0.07186612593627677,normal,6.401344169157757,1.361005263113717
165,ENSG00000150510.17,ENSG00000150510,,-0.0717010200767377,0.0717010200767377,normal,1.5863443069103926,0.9926200352834406
166,ENSG00000143543.15,ENSG00000143543,,0.07151089526715988,0.07151089526715988,tumor,4.258559750504191,0.8542161918218393
167,ENSG00000176182.6,ENSG00000176182,,0.07150967259043944,0.07150967259043944,tumor,3.688063031754096,0.6544076727425783
168,ENSG00000104899.8,ENSG00000104899,,0.0714974173552404,0.0714974173552404,tumor,0.9375121264695867,1.083593185154499
169,ENSG00000076382.17,ENSG00000076382,,-0.07137955383656865,0.07137955383656865,normal,3.1067358335205926,1.3826542909607966
170,ENSG00000029559.7,ENSG00000029559,,0.07116247589673241,0.07116247589673241,tumor,0.8090583591065433,1.1846730252591786
171,ENSG00000075035.10,ENSG00000075035,,-0.07115510017808593,0.07115510017808593,normal,1.0520512312642916,1.3840148100121175
172,ENSG00000101224.17,ENSG00000101224,,-0.0711550411154661,0.0711550411154661,normal,5.201758798300499,1.285265633289311
173,ENSG00000168159.14,ENSG00000168159,,0.070961965071888,0.070961965071888,tumor,7.005645931554616,0.747951550604478
174,ENSG00000181038.14,ENSG00000181038,,0.07082537639643217,0.07082537639643217,tumor,4.263078826488822,0.611879768472931
175,ENSG00000128165.9,ENSG00000128165,,0.07055333459657631,0.07055333459657631,tumor,3.090017468244534,1.5235427767757639
176,ENSG00000107295.10,ENSG00000107295,,-0.07045089768943612,0.07045089768943612,normal,1.2331262005111048,1.503394560009375
177,ENSG00000132196.15,ENSG00000132196,,0.07035079634658654,0.07035079634658654,tumor,2.8180638257853707,0.7732858546257644
178,ENSG00000166451.13,ENSG00000166451,,0.07033729262382536,0.07033729262382536,tumor,2.5467181094655906,1.090340505811612
179,ENSG00000187800.13,ENSG00000187800,,0.07016174153101619,0.07016174153101619,tumor,2.5416279088982763,1.1804455323812295
180,ENSG00000131591.18,ENSG00000131591,,-0.07001992350222355,0.07001992350222355,normal,2.5672164526851775,0.7682043776117143
181,ENSG00000099953.10,ENSG00000099953,MMP11,0.06985939132590599,0.06985939132590599,tumor,4.004805463906853,2.579188177642141
182,ENSG00000132507.18,ENSG00000132507,,-0.06950814043722661,0.06950814043722661,normal,7.949128773111057,0.7259042407718332
183,ENSG00000140044.13,ENSG00000140044,,-0.06947460554344298,0.06947460554344298,normal,3.52846679963992,0.9741096612258596
184,ENSG00000169715.15,ENSG00000169715,,-0.06937685289645061,0.06937685289645061,normal,6.570630743281573,1.985068845436944
185,ENSG00000181938.14,ENSG00000181938,,-0.06919572842138189,0.06919572842138189,normal,2.097643163779527,0.8172241529000315
186,ENSG00000142611.17,ENSG00000142611,,-0.06882932884476366,0.06882932884476366,normal,1.4591653244955536,1.4172967694672487
187,ENSG00000108821.14,ENSG00000108821,,0.06871691561097755,0.06871691561097755,tumor,7.800482916635483,2.5482429630522505
188,ENSG00000134042.14,ENSG00000134042,,-0.06855561188756264,0.06855561188756264,normal,1.0634493768912319,1.1800932878728707
189,ENSG00000165966.16,ENSG00000165966,,0.06843805780801573,0.06843805780801573,tumor,1.069127687765081,1.3152528072857042
190,ENSG00000166828.3,ENSG00000166828,,-0.06816227036601263,0.06816227036601263,normal,2.4552400376489967,2.2191337836159484
191,ENSG00000103647.13,ENSG00000103647,,-0.06810620259445441,0.06810620259445441,normal,2.0603511444268054,1.3600897973045543
192,ENSG00000172348.15,ENSG00000172348,,0.06807812502550384,0.06807812502550384,tumor,4.005181552548343,1.6507509291164122
193,ENSG00000158373.8,ENSG00000158373,,0.06802823750491246,0.06802823750491246,tumor,5.693774500755632,1.4955227953611927
194,ENSG00000198576.4,ENSG00000198576,,-0.06794984323311141,0.06794984323311141,normal,1.564039085360071,1.4668130114380573
195,ENSG00000154258.17,ENSG00000154258,,-0.0677971384544221,0.0677971384544221,normal,1.1502959929201821,1.1053866750374306
196,ENSG00000134532.19,ENSG00000134532,,-0.06775494229956827,0.06775494229956827,normal,1.0781424324706872,0.7885872944672256
197,ENSG00000150625.16,ENSG00000150625,,-0.06763625777836349,0.06763625777836349,normal,1.3468238354821565,1.4969313288863646
198,ENSG00000137309.20,ENSG00000137309,,-0.06759203591271049,0.06759203591271049,normal,7.094020396656918,1.7045697636277193
199,ENSG00000154188.10,ENSG00000154188,,0.06736542956631442,0.06736542956631442,tumor,2.0417861348597883,1.4256330060523483
200,ENSG00000099260.11,ENSG00000099260,,-0.06709129952024094,0.06709129952024094,normal,3.0791835504258076,1.3622364379233165
201,ENSG00000006625.18,ENSG00000006625,,0.0670878012527609,0.0670878012527609,tumor,5.186041945324789,1.103926613676661
202,ENSG00000185532.20,ENSG00000185532,,0.06699737136076803,0.06699737136076803,tumor,1.7150721816043655,1.011036194635351
203,ENSG00000131015.5,ENSG00000131015,,0.06682645532944881,0.06682645532944881,tumor,1.9667670634439725,1.4971259942578115
204,ENSG00000153162.9,ENSG00000153162,,-0.06680283476311014,0.06680283476311014,normal,2.3712021614608734,1.4125268880251438
205,ENSG00000154822.18,ENSG00000154822,,0.0667426817185091,0.0667426817185091,tumor,2.7353608562800535,1.1391281908449518
206,ENSG00000146233.8,ENSG00000146233,,0.06647561549564591,0.06647561549564591,tumor,2.752931260615297,1.44994006166015
207,ENSG00000117262.19,ENSG00000117262,,0.06642313219450395,0.06642313219450395,tumor,1.6627971515228888,0.5199827832180024
208,ENSG00000165689.17,ENSG00000165689,,0.06640488410950438,0.06640488410950438,tumor,4.9415547715501305,0.6535521570087864
209,ENSG00000064547.14,ENSG00000064547,,-0.06609519624713085,0.06609519624713085,normal,3.9407664998372667,1.2509062548371317
210,ENSG00000159210.10,ENSG00000159210,,0.06594013918501132,0.06594013918501132,tumor,4.161081504966708,0.5742427662684501
211,ENSG00000134285.11,ENSG00000134285,,-0.06586878902360055,0.06586878902360055,normal,3.5839459767714255,0.9851392990607108
212,ENSG00000055813.6,ENSG00000055813,,-0.06581828935050796,0.06581828935050796,normal,0.8257124695679569,0.880641469775466
213,ENSG00000122965.11,ENSG00000122965,,0.06569653334374008,0.06569653334374008,tumor,3.9941239780885285,0.6583671292940617
214,ENSG00000013573.17,ENSG00000013573,,0.06569547581535808,0.06569547581535808,tumor,2.819535201182265,1.0194110203822881
215,ENSG00000120057.5,ENSG00000120057,,-0.06531187168626978,0.06531187168626978,normal,1.0626574138237455,1.586003679836656
216,ENSG00000163902.12,ENSG00000163902,,-0.06529938053684228,0.06529938053684228,normal,8.037635378932857,0.6300328128354117
217,ENSG00000248144.6,ENSG00000248144,,-0.06512524366568807,0.06512524366568807,normal,3.303133449720494,2.9104851462307946
218,ENSG00000069431.11,ENSG00000069431,,0.06473856131083904,0.06473856131083904,tumor,2.074518290387939,1.2393350030134727
219,ENSG00000277075.2,ENSG00000277075,,0.06451283275199346,0.06451283275199346,tumor,3.3009821338252117,1.7966131442473405
220,ENSG00000176928.7,ENSG00000176928,,-0.06446010203048522,0.06446010203048522,normal,1.8344783644853273,1.0707098025062696
221,ENSG00000173376.14,ENSG00000173376,,-0.06434130853598488,0.06434130853598488,normal,2.4427266786194117,2.26346800504633
222,ENSG00000109610.6,ENSG00000109610,,-0.0642500080662596,0.0642500080662596,normal,5.658167378933151,1.9416651551289066
223,ENSG00000173269.14,ENSG00000173269,,0.06411021004514746,0.06411021004514746,tumor,4.3603716058285755,1.3440212057231802
224,ENSG00000276180.1,ENSG00000276180,,0.06406880111026957,0.06406880111026957,tumor,4.001257702087913,1.2516059245884432
225,ENSG00000181026.15,ENSG00000181026,,0.06400882050156628,0.06400882050156628,tumor,3.884994682282922,0.7593741472355022
226,ENSG00000181218.5,ENSG00000181218,H2AW,0.06398969419859471,0.06398969419859471,tumor,4.064121912032567,1.980201600182849
227,ENSG00000168488.18,ENSG00000168488,,0.06381386920961231,0.06381386920961231,tumor,5.57007524134003,0.859300086169747
228,ENSG00000054967.13,ENSG00000054967,,0.06379485724212257,0.06379485724212257,tumor,1.659171920229554,0.8458878674277037
229,ENSG00000104695.13,ENSG00000104695,,-0.0635442226107012,0.0635442226107012,normal,5.990234339780159,0.8220911224110652
230,ENSG00000130052.13,ENSG00000130052,,0.06346854225313915,0.06346854225313915,tumor,2.9550132406255503,1.2856205106330092
231,ENSG00000036448.10,ENSG00000036448,,-0.06338417905916029,0.06338417905916029,normal,1.3574724891551644,0.9939134999802177
232,ENSG00000196365.12,ENSG00000196365,,0.06334697229422531,0.06334697229422531,tumor,5.855979906747564,0.6713433348646273
233,ENSG00000241644.2,ENSG00000241644,,0.06330599300799168,0.06330599300799168,tumor,3.2602696093781907,1.8884834862091142
234,ENSG00000115507.10,ENSG00000115507,,0.06321722734482109,0.06321722734482109,tumor,1.1239967337431,1.2380496241181749
235,ENSG00000168447.11,ENSG00000168447,,-0.06313870971102539,0.06313870971102539,normal,3.080185912457833,2.2985122636013253
236,ENSG00000168079.17,ENSG00000168079,,-0.06303696683153145,0.06303696683153145,normal,1.8260752420823676,1.9840000021895405
237,ENSG00000172244.9,ENSG00000172244,,0.0627665294239298,0.0627665294239298,tumor,1.5779281853299647,0.7917572665769405
238,ENSG00000113594.10,ENSG00000113594,,-0.06272026311349022,0.06272026311349022,normal,3.5584776251782473,1.769806415113162
239,ENSG00000160781.17,ENSG00000160781,,0.06261513892241727,0.06261513892241727,tumor,2.05029336655604,1.159292866301344
240,ENSG00000109736.15,ENSG00000109736,,-0.0626076102749387,0.0626076102749387,normal,5.977405780037197,1.0670870920298838
241,ENSG00000151276.23,ENSG00000151276,,-0.0625135984164245,0.0625135984164245,normal,3.4996029453973825,0.9938362270950557
242,ENSG00000224877.4,ENSG00000224877,,0.06220333113468482,0.06220333113468482,tumor,5.186675072619344,0.7359415522221507
243,ENSG00000134013.16,ENSG00000134013,,0.06217398577467651,0.06217398577467651,tumor,3.860289210587958,1.5303022832926623
244,ENSG00000169684.13,ENSG00000169684,,0.062142467709610204,0.062142467709610204,tumor,0.7729463645158929,0.7580834429430912
245,ENSG00000108465.15,ENSG00000108465,,0.06207791687103391,0.06207791687103391,tumor,1.6017718605121434,0.9428715248762488
246,ENSG00000197245.6,ENSG00000197245,,0.06194372766090172,0.06194372766090172,tumor,1.9456864966857768,1.0922996333400092
247,ENSG00000180035.13,ENSG00000180035,,0.06190928795780784,0.06190928795780784,tumor,3.517796239628576,0.8156252741816679
248,ENSG00000185347.18,ENSG00000185347,,-0.06189909184818277,0.06189909184818277,normal,2.1280628922267226,0.8849360893857345
249,ENSG00000035141.8,ENSG00000035141,,-0.061707436201536264,0.061707436201536264,normal,5.1708300164743175,0.7471236798666603
250,ENSG00000198858.10,ENSG00000198858,,-0.06162870287271985,0.06162870287271985,normal,6.186661336848829,0.7514754267546032
251,ENSG00000048162.21,ENSG00000048162,,-0.06160907998316864,0.06160907998316864,normal,3.803736880608096,0.8174626248891683
252,ENSG00000130844.19,ENSG00000130844,,-0.061451024170475974,0.061451024170475974,normal,3.1315176790746797,1.1618183351628113
253,ENSG00000170549.4,ENSG00000170549,,-0.06125486418523192,0.06125486418523192,normal,1.2255230828034165,1.8097357556207894
254,ENSG00000011478.13,ENSG00000011478,,-0.06103679482367577,0.06103679482367577,normal,3.899272450437764,0.8148363278266243
255,ENSG00000117400.18,ENSG00000117400,,-0.06092509736229312,0.06092509736229312,normal,0.8743470060360206,0.49822363518044194
256,ENSG00000156298.13,ENSG00000156298,,0.06079590351081115,0.06079590351081115,tumor,4.113240496915263,1.6709728524193472
257,ENSG00000127423.11,ENSG00000127423,,-0.06071336289287753,0.06071336289287753,normal,1.6210043390794893,1.1142515830840642
258,ENSG00000172201.12,ENSG00000172201,,-0.06054150271166371,0.06054150271166371,normal,4.594631056544045,2.1755166958934624
259,ENSG00000136869.16,ENSG00000136869,,0.060440348707091265,0.060440348707091265,tumor,2.4397640377801233,1.0681890938813277
260,ENSG00000198300.14,ENSG00000198300,,-0.06041737374542539,0.06041737374542539,normal,0.8904102087452606,1.0345635852130652
261,ENSG00000165490.13,ENSG00000165490,,-0.06032987399283781,0.06032987399283781,normal,1.600876734439165,1.1469155833903997
262,ENSG00000022267.19,ENSG00000022267,,-0.05980980983444498,0.05980980983444498,normal,5.245988813178575,2.3296229894297986
263,ENSG00000118729.12,ENSG00000118729,,-0.05980410080807386,0.05980410080807386,normal,1.9675362443645723,1.681423774365735
264,ENSG00000160783.19,ENSG00000160783,,-0.059608822793542335,0.059608822793542335,normal,4.357390127669659,0.6395833161924389
265,ENSG00000235387.5,ENSG00000235387,,-0.0595908792971045,0.0595908792971045,normal,1.2763247086963048,1.0244034036796557
266,ENSG00000161281.11,ENSG00000161281,,-0.05956161909652708,0.05956161909652708,normal,5.376684987081675,1.697137915882279
267,ENSG00000164120.14,ENSG00000164120,,-0.05950792405925117,0.05950792405925117,normal,3.4213343751536915,2.2102393591596585
268,ENSG00000277224.2,ENSG00000277224,,0.05938457187958087,0.05938457187958087,tumor,0.991959570117447,1.178817583442014
269,ENSG00000232434.2,ENSG00000232434,,0.059254917304778824,0.059254917304778824,tumor,2.0230888942743324,0.9294696189506866
270,ENSG00000167619.13,ENSG00000167619,,0.05924903920716589,0.05924903920716589,tumor,0.7040370647922399,0.894795215804577
271,ENSG00000106105.15,ENSG00000106105,,0.059174059089728254,0.059174059089728254,tumor,4.191710683650317,0.7252036345059302
272,ENSG00000172809.13,ENSG00000172809,,0.059002811772049295,0.059002811772049295,tumor,7.926221927784411,0.7737287715818761
273,ENSG00000167394.13,ENSG00000167394,,0.05887177159189335,0.05887177159189335,tumor,1.841825875989547,0.6248350694036832
274,ENSG00000144031.12,ENSG00000144031,,-0.05877143995721243,0.05877143995721243,normal,1.2230604732852037,0.8337878797166791
275,ENSG00000206384.10,ENSG00000206384,,-0.05862687328340392,0.05862687328340392,normal,0.7287170907589247,1.191089720549549
276,ENSG00000125352.6,ENSG00000125352,,-0.05862540808422818,0.05862540808422818,normal,5.041088910404302,0.617234066760483
277,ENSG00000165704.15,ENSG00000165704,,0.05859148181898951,0.05859148181898951,tumor,5.895889732188318,0.8280651792277699
278,ENSG00000169550.14,ENSG00000169550,,-0.058543798949560015,0.058543798949560015,normal,2.261049952454239,2.463029874846382
279,ENSG00000184640.19,ENSG00000184640,,0.05837857666607111,0.05837857666607111,tumor,6.064337033238814,0.7965726528976111
280,ENSG00000141431.12,ENSG00000141431,,-0.05818806735934109,0.05818806735934109,normal,0.5644279642505066,0.6169600706172264
281,ENSG00000103042.9,ENSG00000103042,,0.05804751062287272,0.05804751062287272,tumor,3.5860056589207323,0.6425819510413529
282,ENSG00000185359.14,ENSG00000185359,,0.057759763334029775,0.057759763334029775,tumor,4.217515312981103,0.7838735951621011
283,ENSG00000179271.3,ENSG00000179271,,-0.05761520323772684,0.05761520323772684,normal,6.188968364053715,0.7837042738542662
284,ENSG00000168394.11,ENSG00000168394,,0.057585520684136575,0.057585520684136575,tumor,5.554806699491144,1.334009935919645
285,ENSG00000213088.12,ENSG00000213088,,-0.05752371670485294,0.05752371670485294,normal,3.9837090002438753,2.17852913434309
286,ENSG00000059378.13,ENSG00000059378,,0.05737898680415115,0.05737898680415115,tumor,4.594293933008257,0.8235777844221268
287,ENSG00000005882.12,ENSG00000005882,,0.05719855360464135,0.05719855360464135,tumor,4.043254982149815,0.9220665404702486
288,ENSG00000108381.11,ENSG00000108381,ASPA,-0.05717670601111386,0.05717670601111386,normal,1.5804091065111117,1.5283064260070598
289,ENSG00000211450.10,ENSG00000211450,,0.05703422834910206,0.05703422834910206,tumor,3.2819690464503473,0.7744042739619562
290,ENSG00000185345.23,ENSG00000185345,,-0.056935979390555766,0.056935979390555766,normal,1.1894185608452847,0.9302365390009965
291,ENSG00000136014.12,ENSG00000136014,,-0.05689005819443073,0.05689005819443073,normal,0.8376539799707813,0.864222012489843
292,ENSG00000119121.22,ENSG00000119121,,-0.0567016376851876,0.0567016376851876,normal,0.7043775433147369,0.962395476231533
293,ENSG00000122034.17,ENSG00000122034,,-0.05668868234337959,0.05668868234337959,normal,6.38583832117036,0.7206657003505583
294,ENSG00000172260.15,ENSG00000172260,,-0.05667446335958282,0.05667446335958282,normal,1.4069814071876137,1.2279650845296346
295,ENSG00000156049.7,ENSG00000156049,,-0.05664393087410225,0.05664393087410225,normal,2.8096286761157434,1.375480686094842
296,ENSG00000257727.6,ENSG00000257727,,0.05647060448233648,0.05647060448233648,tumor,1.9260677216438264,0.7168555462685514
297,ENSG00000186010.19,ENSG00000186010,,0.05629586000121996,0.05629586000121996,tumor,1.2431001884501975,0.7110498174534038
298,ENSG00000163788.14,ENSG00000163788,,0.056283408145927055,0.056283408145927055,tumor,4.0490287410288905,0.8482717893529437
299,ENSG00000117245.13,ENSG00000117245,,-0.0561633896495291,0.0561633896495291,normal,1.3388088493333945,0.7348910360646952
300,ENSG00000173276.14,ENSG00000173276,,-0.05610907559656392,0.05610907559656392,normal,3.240490998648519,0.837794176734114
301,ENSG00000158966.16,ENSG00000158966,,-0.05598550231467231,0.05598550231467231,normal,2.8954997095389245,1.307930774380411
302,ENSG00000175806.15,ENSG00000175806,,-0.055969307102538904,0.055969307102538904,normal,3.6295416314775624,1.0093400254399112
303,ENSG00000146143.19,ENSG00000146143,,0.055844523127973306,0.055844523127973306,tumor,2.8276268961497437,0.9952050951193233
304,ENSG00000174611.12,ENSG00000174611,,0.05578312914619171,0.05578312914619171,tumor,0.6417832688615304,0.8859240597945643
305,ENSG00000043355.12,ENSG00000043355,,0.05572266308161163,0.05572266308161163,tumor,0.9376609382276369,1.3746674635788247
306,ENSG00000068831.19,ENSG00000068831,,-0.055710846306453114,0.055710846306453114,normal,1.9398543015623368,1.013077263273377
307,ENSG00000137878.17,ENSG00000137878,,-0.055653125745345734,0.055653125745345734,normal,1.0324945802532273,0.9894035966277431
308,ENSG00000102362.15,ENSG00000102362,,-0.05558752909312581,0.05558752909312581,normal,2.051499008906155,1.0652050698220963
309,ENSG00000067082.15,ENSG00000067082,,-0.05550281887455002,0.05550281887455002,normal,6.65680153010671,1.2316946589630304
310,ENSG00000169972.12,ENSG00000169972,,-0.055413394585011315,0.055413394585011315,normal,3.203852748151781,0.8081937179707288
311,ENSG00000175287.19,ENSG00000175287,,0.05536157806843287,0.05536157806843287,tumor,3.6272093382832735,1.7150003164924714
312,ENSG00000111445.14,ENSG00000111445,,0.055206303840310986,0.055206303840310986,tumor,3.7729984428870385,0.7872866448029928
313,ENSG00000162706.13,ENSG00000162706,,-0.05515719310686089,0.05515719310686089,normal,1.2840150381267816,1.2890243202026743
314,ENSG00000151012.13,ENSG00000151012,,0.055135134773257516,0.055135134773257516,tumor,1.739037693850036,1.4488040704848155
315,ENSG00000139719.11,ENSG00000139719,,0.05474980174922345,0.05474980174922345,tumor,2.716654999575423,0.4918278977778063
316,ENSG00000128973.13,ENSG00000128973,,0.05468917372738161,0.05468917372738161,tumor,3.1740984369148073,0.7238616173050486
317,ENSG00000120254.16,ENSG00000120254,,0.05458300990624639,0.05458300990624639,tumor,3.75739579985242,1.1345347829706682
318,ENSG00000115896.16,ENSG00000115896,,0.05450768108005858,0.05450768108005858,tumor,2.023104498896095,1.446091168865399
319,ENSG00000051128.19,ENSG00000051128,,0.05446287142155573,0.05446287142155573,tumor,3.2275624075509626,1.0736820419747588
320,ENSG00000184005.11,ENSG00000184005,,-0.05440203507855187,0.05440203507855187,normal,1.541137706650509,1.162324846143438
321,ENSG00000070010.19,ENSG00000070010,,0.05437675486942884,0.05437675486942884,tumor,3.7478909696050913,0.5601810042897845
322,ENSG00000211445.12,ENSG00000211445,,-0.05408675337007866,0.05408675337007866,normal,7.877115255802939,2.6434635102937007
323,ENSG00000112175.8,ENSG00000112175,,-0.0539339894249279,0.0539339894249279,normal,1.305473492904807,1.5135536227240816
324,ENSG00000094914.14,ENSG00000094914,,0.05392948222312774,0.05392948222312774,tumor,4.6785408063039515,0.5876253570182317
325,ENSG00000166986.15,ENSG00000166986,,0.05392038059509149,0.05392038059509149,tumor,5.196627104037427,0.7280535579721376
326,ENSG00000106367.15,ENSG00000106367,,0.053881378452184735,0.053881378452184735,tumor,6.417062859803464,0.8566163462622419
327,ENSG00000204316.13,ENSG00000204316,,0.053809705526043666,0.053809705526043666,tumor,0.9835300843120163,0.5558638374066012
